id	trial	item	comparison	absolute
19_12_13_160455.txt_13	5	price	lower	450000
19_12_13_160455.txt_13	6	distance	lower	2600
19_12_13_160455.txt_13	7	weight	lower	30
19_12_13_160455.txt_13	8	unemployment	higher	2.6
19_12_13_160455.txt_13	9	length	lower	6
19_12_13_160455.txt_13	10	age	higher	44
19_12_19_115736.txt_13	1	days	lower	68
19_12_19_115736.txt_13	2	temperature	higher	21
19_12_19_115736.txt_13	3	price	lower	2500
19_12_19_115736.txt_13	4	length	lower	7
19_12_19_115736.txt_13	5	population	lower	15
19_12_19_115736.txt_13	6	distance	higher	345
19_12_19_115736.txt_13	7	weight	lower	500
19_12_19_115736.txt_13	8	salary	lower	18364
19_12_19_115736.txt_13	9	unemployment	higher	4.2
19_12_19_115736.txt_13	10	age	lower	36
19_12_19_132824.txt_13	1	age	higher	46
19_12_19_132824.txt_13	2	length	lower	6
19_12_19_132824.txt_13	3	unemployment	higher	2.3
19_12_19_132824.txt_13	4	days	higher	365.24
19_12_19_132824.txt_13	5	salary	lower	31300
19_12_19_132824.txt_13	6	weight	higher	60
19_12_19_132824.txt_13	7	price	higher	460
19_12_19_132824.txt_13	8	population	higher	28
19_12_19_132824.txt_13	9	temperature	higher	17
19_12_19_132824.txt_13	10	distance	lower	630
19_12_19_145532.txt_13	1	population	higher	22
19_12_19_145532.txt_13	2	unemployment	lower	2
19_12_19_145532.txt_13	3	weight	higher	120
19_12_19_145532.txt_13	4	age	higher	55
19_12_19_145532.txt_13	5	price	higher	350
19_12_19_145532.txt_13	6	temperature	higher	15
19_12_19_145532.txt_13	7	salary	higher	30000
19_12_19_145532.txt_13	8	length	lower	6
19_12_19_145532.txt_13	9	distance	higher	750
19_12_19_145532.txt_13	10	days	higher	3000
19_12_20_102030.txt_13	1	length	lower	5
19_12_20_102030.txt_13	2	population	lower	15
19_12_20_102030.txt_13	3	price	lower	500
19_12_20_102030.txt_13	4	age	lower	55
19_12_20_102030.txt_13	5	temperature	higher	20
19_12_20_102030.txt_13	6	weight	lower	500
19_12_20_102030.txt_13	7	distance	lower	600
19_12_20_102030.txt_13	8	salary	lower	33000
19_12_20_102030.txt_13	9	unemployment	higher	2.8
19_12_20_102030.txt_13	10	days	higher	90
19_12_20_115002.txt_13	1	distance	lower	1000
19_12_20_115002.txt_13	2	weight	higher	7
19_12_20_115002.txt_13	3	population	lower	15
19_12_20_115002.txt_13	4	age	higher	40
19_12_20_115002.txt_13	5	temperature	higher	18
19_12_20_115002.txt_13	6	length	lower	5
19_12_20_115002.txt_13	7	salary	lower	32000
19_12_20_115002.txt_13	8	unemployment	higher	2.6
19_12_20_115002.txt_13	9	price	higher	350
19_12_20_115002.txt_13	10	days	higher	800
19_11_21_133530.txt_14	1	distance	lower	1100
19_11_21_133530.txt_14	2	days	lower	22000
19_11_21_133530.txt_14	3	population	higher	20
19_11_21_133530.txt_14	4	weight	higher	235
19_11_21_133530.txt_14	5	salary	higher	34025
19_11_21_133530.txt_14	6	length	lower	5.8
19_11_21_133530.txt_14	7	age	lower	47
19_11_21_133530.txt_14	8	unemployment	higher	2.1
19_11_21_133530.txt_14	9	price	higher	270
19_11_21_133530.txt_14	10	temperature	lower	7.1
19_11_22_131527.txt_14	1	population	lower	100
19_11_22_131527.txt_14	2	weight	lower	90
19_11_22_131527.txt_14	3	age	higher	45
19_11_22_131527.txt_14	4	unemployment	lower	7
19_11_22_131527.txt_14	5	distance	lower	20000
19_11_22_131527.txt_14	6	length	higher	8
19_11_22_131527.txt_14	7	price	higher	1500
19_11_22_131527.txt_14	8	salary	higher	30000
19_11_22_131527.txt_14	9	temperature	higher	26
19_11_22_131527.txt_14	10	days	lower	150
19_11_22_143743.txt_14	1	distance	lower	1500
19_11_22_143743.txt_14	2	price	lower	750000
19_11_22_143743.txt_14	3	length	lower	7
19_11_22_143743.txt_14	4	population	higher	30
19_11_22_143743.txt_14	5	unemployment	higher	2.5
19_11_22_143743.txt_14	6	days	higher	900
19_11_22_143743.txt_14	7	weight	higher	12
19_11_22_143743.txt_14	8	age	lower	67
19_11_22_143743.txt_14	9	temperature	lower	12
19_11_22_143743.txt_14	10	salary	higher	45000
19_11_22_160145.txt_14	1	population	higher	45
19_11_22_160145.txt_14	2	age	lower	49
19_11_22_160145.txt_14	3	distance	lower	3000
19_11_22_160145.txt_14	4	unemployment	higher	3
19_11_22_160145.txt_14	5	price	higher	250
19_11_22_160145.txt_14	6	days	lower	21000
19_11_22_160145.txt_14	7	weight	higher	75
19_11_22_160145.txt_14	8	salary	lower	30000
19_11_22_160145.txt_14	9	length	higher	6
19_11_22_160145.txt_14	10	temperature	higher	15
19_11_26_131756.txt_14	1	days	lower	360
19_11_26_131756.txt_14	2	unemployment	lower	5
19_11_26_131756.txt_14	3	price	higher	600.000
19_11_26_131756.txt_14	4	temperature	higher	10
19_11_26_131756.txt_14	5	population	higher	30
19_11_26_131756.txt_14	6	weight	lower	300
19_11_26_131756.txt_14	7	salary	higher	28.000
19_11_26_131756.txt_14	8	age	lower	60
19_11_26_131756.txt_14	9	distance	higher	800
19_11_26_131756.txt_14	10	length	lower	5
19_11_26_143157.txt_14	1	unemployment	lower	23
19_11_26_143157.txt_14	2	distance	lower	1500
19_11_26_143157.txt_14	3	age	higher	45
19_11_26_143157.txt_14	4	weight	higher	300
19_11_26_143157.txt_14	5	price	higher	600
19_11_26_143157.txt_14	6	length	lower	6
19_11_26_143157.txt_14	7	temperature	lower	22
19_11_26_143157.txt_14	8	days	higher	360
19_11_26_143157.txt_14	9	salary	lower	23000
19_11_26_143157.txt_14	10	population	lower	16
19_11_26_163127.txt_14	1	unemployment	lower	2
19_11_26_163127.txt_14	2	weight	lower	250
19_11_26_163127.txt_14	3	price	lower	450000
19_11_26_163127.txt_14	4	length	higher	5
19_11_26_163127.txt_14	5	distance	higher	500
19_11_26_163127.txt_14	6	population	higher	15000
19_11_26_163127.txt_14	7	temperature	lower	15
19_11_26_163127.txt_14	8	days	lower	3600
19_11_26_163127.txt_14	9	age	higher	55
19_11_26_163127.txt_14	10	salary	higher	39000
19_11_27_145923.txt_14	1	length	lower	5
19_11_27_145923.txt_14	2	unemployment	higher	8
19_11_27_145923.txt_14	3	population	lower	6
19_11_27_145923.txt_14	4	salary	higher	12000
19_11_27_145923.txt_14	5	price	higher	300000
19_11_27_145923.txt_14	6	weight	higher	15
19_11_27_145923.txt_14	7	temperature	lower	16
19_11_27_145923.txt_14	8	age	lower	40
19_11_27_145923.txt_14	9	distance	lower	500
19_11_27_145923.txt_14	10	days	higher	1000
19_11_27_162542.txt_14	1	population	lower	20
19_11_27_162542.txt_14	2	salary	lower	35000
19_11_27_162542.txt_14	3	unemployment	lower	2.1
19_11_27_162542.txt_14	4	days	lower	1000
19_11_27_162542.txt_14	5	weight	higher	100
19_11_27_162542.txt_14	6	age	higher	50
19_11_27_162542.txt_14	7	price	lower	650
19_11_27_162542.txt_14	8	distance	lower	4000
19_11_27_162542.txt_14	9	temperature	lower	12
19_11_27_162542.txt_14	10	length	lower	5
19_11_28_125633.txt_14	1	population	lower	15
19_11_28_125633.txt_14	2	unemployment	lower	1.2
19_11_28_125633.txt_14	3	distance	higher	560
19_11_28_125633.txt_14	4	length	lower	6
19_11_28_125633.txt_14	5	salary	higher	13650
19_11_28_125633.txt_14	6	age	higher	45
19_11_28_125633.txt_14	7	price	higher	550
19_11_28_125633.txt_14	8	days	higher	485
19_11_28_125633.txt_14	9	weight	lower	960
19_11_28_125633.txt_14	10	temperature	higher	18.5
19_11_29_130225.txt_14	1	price	lower	250
19_11_29_130225.txt_14	2	days	lower	20000
19_11_29_130225.txt_14	3	distance	higher	500
19_11_29_130225.txt_14	4	unemployment	lower	3.5
19_11_29_130225.txt_14	5	temperature	lower	20
19_11_29_130225.txt_14	6	age	higher	50
19_11_29_130225.txt_14	7	salary	lower	25000
19_11_29_130225.txt_14	8	population	lower	3
19_11_29_130225.txt_14	9	weight	higher	1000
19_11_29_130225.txt_14	10	length	higher	5
19_11_29_145224.txt_14	1	population	lower	40
19_11_29_145224.txt_14	2	unemployment	higher	3
19_11_29_145224.txt_14	3	distance	higher	500
19_11_29_145224.txt_14	4	price	lower	1000
19_11_29_145224.txt_14	5	age	higher	50
19_11_29_145224.txt_14	6	length	lower	7
19_11_29_145224.txt_14	7	temperature	lower	15
19_11_29_145224.txt_14	8	salary	higher	25000
19_11_29_145224.txt_14	9	weight	higher	8
19_11_29_145224.txt_14	10	days	lower	365
19_11_29_160741.txt_14	1	population	lower	40
19_11_29_160741.txt_14	2	weight	lower	3
19_11_29_160741.txt_14	3	unemployment	higher	2
19_11_29_160741.txt_14	4	temperature	lower	20
19_11_29_160741.txt_14	5	days	lower	365
19_11_29_160741.txt_14	6	salary	higher	14000
19_11_29_160741.txt_14	7	distance	lower	1500
19_11_29_160741.txt_14	8	length	higher	6
19_11_29_160741.txt_14	9	price	higher	500
19_11_29_160741.txt_14	10	age	lower	55
19_12_02_162153.txt_14	1	length	lower	7
19_12_02_162153.txt_14	2	price	higher	500000
19_12_02_162153.txt_14	3	weight	lower	5
19_12_02_162153.txt_14	4	distance	higher	400
19_12_02_162153.txt_14	5	population	higher	30000000
19_12_02_162153.txt_14	6	temperature	higher	15
19_12_02_162153.txt_14	7	days	higher	10000
19_12_02_162153.txt_14	8	salary	higher	15000
19_12_02_162153.txt_14	9	age	higher	40
19_12_02_162153.txt_14	10	unemployment	lower	8
19_12_03_112745.txt_14	1	population	higher	15
19_12_03_112745.txt_14	2	days	lower	600
19_12_03_112745.txt_14	3	temperature	lower	15
19_12_03_112745.txt_14	4	unemployment	higher	3
19_12_03_112745.txt_14	5	length	lower	6
19_12_03_112745.txt_14	6	age	higher	50
19_12_03_112745.txt_14	7	salary	lower	35000
19_12_03_112745.txt_14	8	distance	lower	1000
19_12_03_112745.txt_14	9	weight	lower	500
19_12_03_112745.txt_14	10	price	higher	600
19_12_03_131953.txt_14	1	age	lower	64
19_12_03_131953.txt_14	2	length	higher	5
19_12_03_131953.txt_14	3	population	higher	500000
19_12_03_131953.txt_14	4	weight	higher	25
19_12_03_131953.txt_14	5	unemployment	lower	1.5
19_12_03_131953.txt_14	6	days	lower	30000
19_12_03_131953.txt_14	7	distance	lower	350
19_12_03_131953.txt_14	8	temperature	higher	6
19_12_03_131953.txt_14	9	salary	lower	24000
19_12_03_131953.txt_14	10	price	higher	500000
19_12_03_143818.txt_14	1	salary	lower	31000
19_12_03_143818.txt_14	2	temperature	lower	12
19_12_03_143818.txt_14	3	distance	lower	1500
19_12_03_143818.txt_14	4	population	higher	30
19_12_03_143818.txt_14	5	weight	higher	10
19_12_03_143818.txt_14	6	unemployment	higher	2
19_12_03_143818.txt_14	7	price	lower	650000
19_12_03_143818.txt_14	8	length	lower	6
19_12_03_143818.txt_14	9	age	lower	47
19_12_03_143818.txt_14	10	days	lower	600
19_12_04_132318.txt_14	1	weight	lower	150
19_12_04_132318.txt_14	2	salary	higher	16000
19_12_04_132318.txt_14	3	age	higher	37
19_12_04_132318.txt_14	4	population	lower	20
19_12_04_132318.txt_14	5	length	lower	5
19_12_04_132318.txt_14	6	temperature	higher	20
19_12_04_132318.txt_14	7	price	higher	1500
19_12_04_132318.txt_14	8	unemployment	lower	3
19_12_04_132318.txt_14	9	distance	higher	800
19_12_04_132318.txt_14	10	days	higher	200000
19_12_04_144228.txt_14	1	price	higher	300
19_12_04_144228.txt_14	2	days	lower	500
19_12_04_144228.txt_14	3	temperature	lower	12
19_12_04_144228.txt_14	4	age	higher	55
19_12_04_144228.txt_14	5	salary	lower	26000
19_12_04_144228.txt_14	6	length	higher	6
19_12_04_144228.txt_14	7	population	higher	20
19_12_04_144228.txt_14	8	weight	higher	30
19_12_04_144228.txt_14	9	distance	higher	600
19_12_04_144228.txt_14	10	unemployment	higher	5
19_12_04_162140.txt_14	1	length	lower	7
19_12_04_162140.txt_14	2	salary	lower	23000
19_12_04_162140.txt_14	3	days	higher	650
19_12_04_162140.txt_14	4	unemployment	higher	7
19_12_04_162140.txt_14	5	price	higher	400
19_12_04_162140.txt_14	6	temperature	higher	8
19_12_04_162140.txt_14	7	population	higher	12
19_12_04_162140.txt_14	8	age	lower	69
19_12_04_162140.txt_14	9	distance	higher	2000
19_12_04_162140.txt_14	10	weight	higher	150
19_12_05_115204.txt_14	1	weight	higher	100
19_12_05_115204.txt_14	2	price	lower	170
19_12_05_115204.txt_14	3	unemployment	higher	3
19_12_05_115204.txt_14	4	days	higher	365
19_12_05_115204.txt_14	5	distance	lower	652
19_12_05_115204.txt_14	6	population	higher	65
19_12_05_115204.txt_14	7	age	higher	42
19_12_05_115204.txt_14	8	temperature	lower	14
19_12_05_115204.txt_14	9	salary	lower	34500
19_12_05_115204.txt_14	10	length	lower	7
19_12_05_132204.txt_14	1	weight	higher	70
19_12_05_132204.txt_14	2	salary	lower	33000
19_12_05_132204.txt_14	3	distance	higher	600
19_12_05_132204.txt_14	4	unemployment	lower	0.9
19_12_05_132204.txt_14	5	age	lower	45
19_12_05_132204.txt_14	6	length	higher	5
19_12_05_132204.txt_14	7	price	higher	990
19_12_05_132204.txt_14	8	temperature	lower	15
19_12_05_132204.txt_14	9	days	lower	800
19_12_05_132204.txt_14	10	population	higher	13
19_12_09_163002.txt_14	1	unemployment	lower	3
19_12_09_163002.txt_14	2	price	higher	10000
19_12_09_163002.txt_14	3	days	lower	200
19_12_09_163002.txt_14	4	age	lower	58
19_12_09_163002.txt_14	5	length	higher	5
19_12_09_163002.txt_14	6	distance	higher	500
19_12_09_163002.txt_14	7	salary	lower	34000
19_12_09_163002.txt_14	8	weight	lower	500
19_12_09_163002.txt_14	9	population	lower	10000000
19_12_09_163002.txt_14	10	temperature	lower	10
19_12_11_132643.txt_14	1	population	lower	100
19_12_11_132643.txt_14	2	weight	lower	400
19_12_11_132643.txt_14	3	temperature	lower	20
19_12_11_132643.txt_14	4	length	lower	5
19_12_11_132643.txt_14	5	distance	higher	450
19_12_11_132643.txt_14	6	salary	higher	13000
19_12_11_132643.txt_14	7	days	higher	600
19_12_11_132643.txt_14	8	age	higher	38
19_12_11_132643.txt_14	9	price	higher	450
19_12_11_132643.txt_14	10	unemployment	higher	5
19_12_13_101917.txt_14	1	weight	higher	35
19_12_13_101917.txt_14	2	price	higher	350
19_12_13_101917.txt_14	3	population	higher	250
19_12_13_101917.txt_14	4	salary	higher	35000
19_12_13_101917.txt_14	5	distance	higher	400
19_12_13_101917.txt_14	6	days	higher	125
19_12_13_101917.txt_14	7	temperature	lower	21
19_12_13_101917.txt_14	8	unemployment	lower	25
19_12_13_101917.txt_14	9	age	higher	40
19_12_13_101917.txt_14	10	length	lower	8
19_12_13_113739.txt_14	1	unemployment	lower	1.4
19_12_13_113739.txt_14	2	population	lower	14
19_12_13_113739.txt_14	3	temperature	lower	6.3
19_12_13_113739.txt_14	4	distance	higher	2299
19_12_13_113739.txt_14	5	length	lower	7.2
19_12_13_113739.txt_14	6	age	lower	48
19_12_13_113739.txt_14	7	salary	lower	34000
19_12_13_113739.txt_14	8	weight	higher	1400
19_12_13_113739.txt_14	9	price	lower	300
19_12_13_113739.txt_14	10	days	lower	10000
19_12_13_160456.txt_14	1	distance	lower	2000
19_12_13_160456.txt_14	2	population	lower	12
19_12_13_160456.txt_14	3	temperature	lower	9
19_12_13_160456.txt_14	4	days	lower	8000
19_12_13_160456.txt_14	5	length	lower	5
19_12_13_160456.txt_14	6	unemployment	lower	0.5
19_12_13_160456.txt_14	7	weight	higher	3
19_12_13_160456.txt_14	8	age	lower	55
19_12_13_160456.txt_14	9	price	higher	250
19_12_13_160456.txt_14	10	salary	higher	24000
19_12_20_101938.txt_14	1	weight	higher	15
19_12_20_101938.txt_14	2	population	higher	15
19_12_20_101938.txt_14	3	length	lower	6
19_12_20_101938.txt_14	4	salary	lower	27000
19_12_20_101938.txt_14	5	unemployment	higher	2
19_12_20_101938.txt_14	6	days	lower	47000
19_12_20_101938.txt_14	7	age	higher	53
19_12_20_101938.txt_14	8	distance	lower	670
19_12_20_101938.txt_14	9	temperature	lower	17
19_12_20_101938.txt_14	10	price	higher	640000
19_12_20_145111.txt_14	1	population	higher	20
19_12_20_145111.txt_14	2	weight	higher	20
19_12_20_145111.txt_14	3	distance	lower	600
19_12_20_145111.txt_14	4	age	lower	50
19_12_20_145111.txt_14	5	salary	lower	30000
19_12_20_145111.txt_14	6	days	lower	400
19_12_20_145111.txt_14	7	length	lower	7
19_12_20_145111.txt_14	8	price	higher	300
19_12_20_145111.txt_14	9	temperature	lower	17
19_12_20_145111.txt_14	10	unemployment	higher	3
19_11_21_133507.txt_15	1	length	lower	7
19_11_21_133507.txt_15	2	age	lower	56
19_11_21_133507.txt_15	3	distance	lower	1500
19_11_21_133507.txt_15	4	days	higher	458
19_11_21_133507.txt_15	5	weight	lower	500
19_11_21_133507.txt_15	6	salary	lower	25000
19_11_21_133507.txt_15	7	price	higher	1400000
19_11_21_133507.txt_15	8	unemployment	lower	8
19_11_21_133507.txt_15	9	population	higher	30
19_11_21_133507.txt_15	10	temperature	higher	10
19_11_22_131558.txt_15	1	price	higher	480
19_11_22_131558.txt_15	2	distance	higher	1967
19_11_22_131558.txt_15	3	weight	lower	0.5
19_11_22_131558.txt_15	4	temperature	lower	13
19_11_22_131558.txt_15	5	days	lower	600
19_11_22_131558.txt_15	6	population	higher	17.5
19_11_22_131558.txt_15	7	length	lower	6
19_11_22_131558.txt_15	8	salary	lower	31000
19_11_22_131558.txt_15	9	age	higher	48
19_11_22_131558.txt_15	10	unemployment	lower	2
19_11_22_144928.txt_15	1	salary	lower	33000
19_11_22_144928.txt_15	2	population	higher	20000
19_11_22_144928.txt_15	3	weight	lower	300
19_11_22_144928.txt_15	4	price	higher	240000
19_11_22_144928.txt_15	5	days	lower	10000
19_11_22_144928.txt_15	6	temperature	higher	15
19_11_22_144928.txt_15	7	distance	higher	400
19_11_22_144928.txt_15	8	length	lower	6
19_11_22_144928.txt_15	9	unemployment	lower	3
19_11_22_144928.txt_15	10	age	higher	45
19_11_22_160156.txt_15	1	age	higher	45
19_11_22_160156.txt_15	2	weight	higher	5
19_11_22_160156.txt_15	3	price	higher	500000
19_11_22_160156.txt_15	4	days	lower	50000
19_11_22_160156.txt_15	5	temperature	lower	19
19_11_22_160156.txt_15	6	unemployment	lower	3
19_11_22_160156.txt_15	7	salary	higher	23000
19_11_22_160156.txt_15	8	distance	lower	1000
19_11_22_160156.txt_15	9	length	lower	7
19_11_22_160156.txt_15	10	population	lower	50000000
19_11_26_133734.txt_15	1	distance	higher	1600
19_11_26_133734.txt_15	2	weight	higher	25
19_11_26_133734.txt_15	3	unemployment	higher	2.4
19_11_26_133734.txt_15	4	length	lower	6
19_11_26_133734.txt_15	5	price	higher	550
19_11_26_133734.txt_15	6	temperature	lower	12
19_11_26_133734.txt_15	7	population	lower	18
19_11_26_133734.txt_15	8	age	lower	38
19_11_26_133734.txt_15	9	salary	higher	29800
19_11_26_133734.txt_15	10	days	higher	2000
19_11_26_143150.txt_15	1	salary	higher	17000
19_11_26_143150.txt_15	2	distance	lower	1000
19_11_26_143150.txt_15	3	days	lower	700
19_11_26_143150.txt_15	4	population	higher	25
19_11_26_143150.txt_15	5	age	higher	40
19_11_26_143150.txt_15	6	unemployment	higher	4
19_11_26_143150.txt_15	7	price	higher	200
19_11_26_143150.txt_15	8	length	higher	5
19_11_26_143150.txt_15	9	weight	lower	100
19_11_26_143150.txt_15	10	temperature	higher	14
19_11_26_163123.txt_15	1	length	lower	5
19_11_26_163123.txt_15	2	age	lower	52
19_11_26_163123.txt_15	3	weight	higher	100
19_11_26_163123.txt_15	4	salary	lower	33000
19_11_26_163123.txt_15	5	unemployment	lower	4
19_11_26_163123.txt_15	6	distance	higher	500
19_11_26_163123.txt_15	7	temperature	lower	16
19_11_26_163123.txt_15	8	days	lower	500
19_11_26_163123.txt_15	9	population	lower	50
19_11_26_163123.txt_15	10	price	higher	450
19_11_27_132240.txt_15	1	age	lower	47
19_11_27_132240.txt_15	2	distance	lower	3000
19_11_27_132240.txt_15	3	population	higher	600
19_11_27_132240.txt_15	4	length	higher	6
19_11_27_132240.txt_15	5	days	lower	28000
19_11_27_132240.txt_15	6	temperature	higher	12
19_11_27_132240.txt_15	7	salary	higher	25000
19_11_27_132240.txt_15	8	price	higher	500000
19_11_27_132240.txt_15	9	weight	lower	500
19_11_27_132240.txt_15	10	unemployment	lower	1
19_11_27_145933.txt_15	1	weight	lower	30
19_11_27_145933.txt_15	2	salary	higher	22000
19_11_27_145933.txt_15	3	population	higher	250
19_11_27_145933.txt_15	4	length	higher	5
19_11_27_145933.txt_15	5	price	lower	1600
19_11_27_145933.txt_15	6	temperature	lower	20
19_11_27_145933.txt_15	7	distance	higher	3000
19_11_27_145933.txt_15	8	age	lower	32
19_11_27_145933.txt_15	9	unemployment	lower	7
19_11_27_145933.txt_15	10	days	lower	420
19_11_28_125638.txt_15	1	days	lower	10000
19_11_28_125638.txt_15	2	length	lower	6
19_11_28_125638.txt_15	3	salary	higher	28000
19_11_28_125638.txt_15	4	weight	lower	100
19_11_28_125638.txt_15	5	price	higher	1200
19_11_28_125638.txt_15	6	age	higher	52
19_11_28_125638.txt_15	7	distance	higher	1000
19_11_28_125638.txt_15	8	population	lower	15
19_11_28_125638.txt_15	9	unemployment	lower	2
19_11_28_125638.txt_15	10	temperature	lower	18
19_11_29_130233.txt_15	1	distance	lower	500
19_11_29_130233.txt_15	2	length	higher	5
19_11_29_130233.txt_15	3	temperature	higher	18
19_11_29_130233.txt_15	4	unemployment	lower	2
19_11_29_130233.txt_15	5	age	lower	45
19_11_29_130233.txt_15	6	days	higher	500
19_11_29_130233.txt_15	7	price	lower	750
19_11_29_130233.txt_15	8	salary	lower	25000
19_11_29_130233.txt_15	9	weight	higher	2
19_11_29_130233.txt_15	10	population	higher	26
19_11_29_145240.txt_15	1	age	lower	35
19_11_29_145240.txt_15	2	temperature	higher	15
19_11_29_145240.txt_15	3	length	lower	5
19_11_29_145240.txt_15	4	distance	higher	300
19_11_29_145240.txt_15	5	days	lower	700
19_11_29_145240.txt_15	6	weight	lower	120
19_11_29_145240.txt_15	7	unemployment	higher	3
19_11_29_145240.txt_15	8	population	higher	30
19_11_29_145240.txt_15	9	salary	higher	20000
19_11_29_145240.txt_15	10	price	higher	250
19_11_29_160742.txt_15	1	salary	lower	25000
19_11_29_160742.txt_15	2	weight	lower	120
19_11_29_160742.txt_15	3	distance	lower	500
19_11_29_160742.txt_15	4	unemployment	lower	1.5
19_11_29_160742.txt_15	5	population	lower	45
19_11_29_160742.txt_15	6	length	lower	5
19_11_29_160742.txt_15	7	temperature	lower	18
19_11_29_160742.txt_15	8	price	higher	600
19_11_29_160742.txt_15	9	age	higher	50
19_11_29_160742.txt_15	10	days	lower	20000
19_12_02_162130.txt_15	1	salary	lower	32000
19_12_02_162130.txt_15	2	price	higher	3000
19_12_02_162130.txt_15	3	temperature	higher	20
19_12_02_162130.txt_15	4	population	lower	30
19_12_02_162130.txt_15	5	days	lower	40000
19_12_02_162130.txt_15	6	weight	higher	100
19_12_02_162130.txt_15	7	unemployment	lower	3
19_12_02_162130.txt_15	8	length	lower	12
19_12_02_162130.txt_15	9	age	lower	45
19_12_02_162130.txt_15	10	distance	lower	1500
19_12_03_112740.txt_15	1	unemployment	lower	3
19_12_03_112740.txt_15	2	population	lower	30
19_12_03_112740.txt_15	3	weight	lower	100
19_12_03_112740.txt_15	4	salary	higher	28000
19_12_03_112740.txt_15	5	distance	higher	7000
19_12_03_112740.txt_15	6	days	lower	500
19_12_03_112740.txt_15	7	price	lower	500000
19_12_03_112740.txt_15	8	age	lower	45
19_12_03_112740.txt_15	9	length	higher	6
19_12_03_112740.txt_15	10	temperature	lower	15
19_12_03_131959.txt_15	1	price	higher	250000
19_12_03_131959.txt_15	2	distance	higher	350
19_12_03_131959.txt_15	3	salary	lower	16000
19_12_03_131959.txt_15	4	population	lower	15000000
19_12_03_131959.txt_15	5	days	lower	10000
19_12_03_131959.txt_15	6	unemployment	lower	3
19_12_03_131959.txt_15	7	temperature	lower	7
19_12_03_131959.txt_15	8	length	lower	7
19_12_03_131959.txt_15	9	age	lower	35
19_12_03_131959.txt_15	10	weight	lower	3
19_12_03_143823.txt_15	1	price	higher	400000
19_12_03_143823.txt_15	2	days	lower	2000
19_12_03_143823.txt_15	3	unemployment	lower	5
19_12_03_143823.txt_15	4	salary	higher	33500
19_12_03_143823.txt_15	5	age	lower	35
19_12_03_143823.txt_15	6	length	higher	5
19_12_03_143823.txt_15	7	population	lower	15
19_12_03_143823.txt_15	8	temperature	lower	10
19_12_03_143823.txt_15	9	weight	lower	100
19_12_03_143823.txt_15	10	distance	lower	3000
19_12_04_144212.txt_15	1	unemployment	lower	2.5
19_12_04_144212.txt_15	2	population	lower	50
19_12_04_144212.txt_15	3	days	lower	20000
19_12_04_144212.txt_15	4	price	higher	350000
19_12_04_144212.txt_15	5	salary	lower	29000
19_12_04_144212.txt_15	6	distance	lower	650
19_12_04_144212.txt_15	7	age	lower	40
19_12_04_144212.txt_15	8	length	lower	7
19_12_04_144212.txt_15	9	temperature	lower	20
19_12_04_144212.txt_15	10	weight	higher	20
19_12_04_162157.txt_15	1	weight	lower	750
19_12_04_162157.txt_15	2	temperature	lower	15
19_12_04_162157.txt_15	3	unemployment	lower	3
19_12_04_162157.txt_15	4	distance	lower	2000
19_12_04_162157.txt_15	5	days	higher	600
19_12_04_162157.txt_15	6	price	lower	500000
19_12_04_162157.txt_15	7	population	lower	50
19_12_04_162157.txt_15	8	age	lower	45
19_12_04_162157.txt_15	9	length	lower	5
19_12_04_162157.txt_15	10	salary	lower	30000
19_12_05_132207.txt_15	1	length	higher	6
19_12_05_132207.txt_15	2	distance	higher	400
19_12_05_132207.txt_15	3	age	higher	50
19_12_05_132207.txt_15	4	weight	higher	60
19_12_05_132207.txt_15	5	unemployment	lower	0.5
19_12_05_132207.txt_15	6	price	higher	100000000
19_12_05_132207.txt_15	7	salary	higher	20000
19_12_05_132207.txt_15	8	population	higher	7
19_12_05_132207.txt_15	9	temperature	higher	15
19_12_05_132207.txt_15	10	days	higher	400
19_12_09_162843.txt_15	1	population	lower	19546
19_12_09_162843.txt_15	2	days	higher	346978
19_12_09_162843.txt_15	3	distance	lower	571
19_12_09_162843.txt_15	4	temperature	higher	17
19_12_09_162843.txt_15	5	unemployment	higher	3
19_12_09_162843.txt_15	6	age	higher	57
19_12_09_162843.txt_15	7	price	lower	399000
19_12_09_162843.txt_15	8	salary	lower	34590
19_12_09_162843.txt_15	9	length	lower	5
19_12_09_162843.txt_15	10	weight	lower	170
19_12_10_112144.txt_15	1	price	higher	280
19_12_10_112144.txt_15	2	population	lower	17
19_12_10_112144.txt_15	3	salary	higher	34000
19_12_10_112144.txt_15	4	weight	higher	7
19_12_10_112144.txt_15	5	length	lower	6
19_12_10_112144.txt_15	6	temperature	lower	18
19_12_10_112144.txt_15	7	unemployment	higher	2
19_12_10_112144.txt_15	8	distance	lower	1600
19_12_10_112144.txt_15	9	days	higher	6000
19_12_10_112144.txt_15	10	age	lower	43
19_12_11_132647.txt_15	1	unemployment	lower	3.6
19_12_11_132647.txt_15	2	temperature	lower	18
19_12_11_132647.txt_15	3	distance	lower	600
19_12_11_132647.txt_15	4	population	lower	30
19_12_11_132647.txt_15	5	days	higher	450
19_12_11_132647.txt_15	6	length	lower	6
19_12_11_132647.txt_15	7	weight	higher	10
19_12_11_132647.txt_15	8	age	higher	35
19_12_11_132647.txt_15	9	salary	lower	20000
19_12_11_132647.txt_15	10	price	higher	500000
19_12_11_143848.txt_15	1	salary	higher	20000
19_12_11_143848.txt_15	2	unemployment	higher	5
